Iteration,T-Red Collected,T- Green Collected,T- Yellow Collected,T- Blue Collected,Cur. Lrn Req.,Cur. Teach Resp.,Cur. RandomWalk States,Cur. Target Carry States,Cum. Lrn. Req.,Cum. Teach. Resp.,Direct Learn Cum,Buf Learn Cum.,Cum. Pass Learn,Cum Targets Carried,Cur. Known St. Red,Cur. Known St. Green,Cur. Known St. Yellow,Cur. Known St. Blue,Cur. 0 Cond. Known,Cur. 1 Cond. Known,Cur. 2 Cond. Known,Cur. 3 Cond. Known,Cur. 4 Cond. Known, Known St. RG, Known St. RY, Known St. RB, Known St. GY, Known St. GB, Known St. YB, Known St. RGY, Known St. RGB, Known St. RYB, Known St. GYB, Known St. RGYB
1040,2,1,2,1,0,0,18,17,0,0,0,0,0,6,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1050,2,1,2,1,0,0,18,17,0,0,0,0,0,6,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1060,3,1,2,1,0,0,18,16,0,0,0,0,0,7,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1070,3,1,2,1,0,0,18,16,0,0,0,0,0,7,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1080,3,2,2,1,0,0,18,16,0,0,0,0,0,7,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1090,3,2,2,1,0,0,18,15,0,0,0,0,0,8,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1100,3,2,2,1,0,0,18,15,0,0,0,0,0,8,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1110,3,2,2,1,0,0,18,15,0,0,0,0,0,8,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1120,3,2,2,2,0,0,18,14,0,0,0,0,0,9,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1130,3,2,2,2,0,0,18,14,0,0,0,0,0,9,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1140,3,2,2,2,0,0,18,14,0,0,0,0,0,9,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1150,3,2,2,2,0,0,18,14,0,0,0,0,0,9,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1160,3,2,2,2,0,0,18,14,0,0,0,0,0,9,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1170,3,2,2,2,0,0,18,14,0,0,0,0,0,9,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1180,3,2,2,2,0,0,18,14,0,0,0,0,0,9,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1190,3,3,2,2,0,0,18,13,0,0,0,0,0,10,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1200,3,3,2,2,0,0,18,13,0,0,0,0,0,10,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1210,3,3,2,2,0,0,18,13,0,0,0,0,0,10,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1220,3,3,2,2,0,0,18,13,0,0,0,0,0,10,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1230,3,3,2,2,0,0,18,13,0,0,0,0,0,10,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1240,3,3,2,2,0,0,18,13,0,0,0,0,0,10,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1250,4,3,2,2,0,0,19,13,0,0,0,0,0,10,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1260,4,3,2,2,0,0,19,13,0,0,0,0,0,10,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1270,4,3,2,2,0,0,19,13,0,0,0,0,0,10,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1280,4,3,2,2,0,0,19,13,0,0,0,0,0,10,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1290,4,3,2,2,0,0,20,13,0,0,0,0,0,10,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1300,4,3,2,2,0,0,20,13,0,0,0,0,0,10,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1310,4,3,2,2,0,0,20,13,0,0,0,0,0,10,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1320,4,3,2,2,0,0,20,12,0,0,0,0,0,11,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1330,4,3,2,2,0,0,20,12,0,0,0,0,0,11,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1340,4,3,2,2,0,0,20,12,0,0,0,0,0,11,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1350,4,3,2,2,0,0,20,12,0,0,0,0,0,11,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1360,4,3,2,2,0,0,20,12,0,0,0,0,0,11,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1370,4,3,2,2,0,0,20,12,0,0,0,0,0,11,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1380,4,3,2,2,0,0,20,12,0,0,0,0,0,11,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1390,4,3,2,2,0,0,20,12,0,0,0,0,0,11,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1400,4,3,2,2,0,0,20,12,0,0,0,0,0,11,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1410,4,4,2,3,0,0,19,12,0,0,0,0,0,12,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1420,4,4,2,3,0,0,19,11,0,0,0,0,0,13,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1430,4,4,2,3,0,0,20,11,0,0,0,0,0,13,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1440,4,4,2,3,0,0,20,11,0,0,0,0,0,13,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1450,4,4,2,3,0,0,20,11,0,0,0,0,0,13,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1460,4,4,2,3,0,0,20,12,0,0,0,0,0,13,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1470,4,4,3,3,0,0,20,12,0,0,0,0,0,13,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1480,4,4,3,3,0,0,20,11,0,0,0,0,0,14,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1490,4,5,3,3,0,0,20,11,0,0,0,0,0,14,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1500,4,5,3,3,0,0,20,11,0,0,0,0,0,14,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1510,4,5,3,3,0,0,20,11,0,0,0,0,0,14,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1520,5,5,3,3,0,0,21,10,0,0,0,0,0,15,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1530,5,5,3,3,0,0,21,10,0,0,0,0,0,15,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1540,5,5,3,3,0,0,21,10,0,0,0,0,0,15,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1550,5,5,3,3,0,0,21,10,0,0,0,0,0,15,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1560,5,5,3,3,0,0,22,10,0,0,0,0,0,15,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

